Time,Pressure,single,double,triple,move
2000/5/13,20607,21211.0098,20604.9101,19750.04656,20549
2000/5/14,19699,21029.80686,20786.74001,20006.50562,19528.33333
2000/5/15,18279,20630.5648,20859.66007,20240.57594,18373
2000/5/16,17141,19925.09536,20790.93149,20426.30118,17229.66667
2000/5/17,16269,19089.86675,20531.18065,20535.69027,16173.66667
2000/5/18,15111,18243.60673,20098.78648,20534.33738,14770.33333
2000/5/19,12931,17303.82471,19542.23255,20403.67211,13759.66667
2000/5/20,13237,15991.9773,18870.7102,20145.24025,12986
2000/5/21,12790,15165.48411,18007.09033,19762.88123,12972.66667
2000/5/22,12891,14452.83888,17154.60846,19236.14396,12807.33333
2000/5/23,12741,13984.28721,16344.07759,18611.68331,12938.33333
2000/5/24,13183,13611.30105,15636.14047,17931.40159,13150.33333
2000/5/25,13527,13482.81073,15028.68865,17242.82326,13545.33333
2000/5/26,13926,13496.06751,14564.92527,16578.58287,13944.33333
2000/5/27,14380,13625.04726,14244.26795,15974.48559,14328.33333
2000/5/28,14679,13851.53308,14058.50174,15455.4203,14259.66667
2000/5/29,13720,14099.77316,13996.41114,15036.34473,14436.33333
2000/5/30,14910,13985.84121,14027.41975,14724.36465,14576.33333
2000/5/31,15099,14263.08885,14014.94619,14515.28118,15070.66667
2000/6/1,15203,14513.86219,14089.38898,14365.18068,15093
2000/6/2,14977,14720.60354,14216.73095,14282.44317,15016.33333
2000/6/3,14869,14797.52247,14367.89272,14262.72951,14691.66667
2000/6/4,14229,14818.96573,14496.78165,14294.27847,14256.33333
2000/6/5,13671,14641.97601,14593.43687,14355.02942,13701.66667
2000/6/6,13205,14350.68321,14607.99862,14426.55166,13279.33333
2000/6/7,12962,14006.97825,14530.80399,14480.98575,12517.66667
2000/6/8,11386,13693.48477,14373.65627,14495.93122,12195.33333
2000/6/9,12238,13001.23934,14169.60482,14459.24873,11934.66667
2000/6/10,12180,12772.26754,13819.09518,14372.35556,12294.33333
2000/6/11,12465,12594.58728,13505.04688,14206.37745,12466.66667
2000/6/12,12755,12555.71109,13231.909,13995.97828,12760
2000/6/13,13060,12615.49777,13029.04963,13766.75749,12930
2000/6/14,12975,12748.84844,12904.98407,13545.44514,13100.66667
2000/6/15,13267,12816.69391,12858.14338,13353.30682,13171.33333
2000/6/16,13272,12951.78573,12845.70854,13204.75779,13285.66667
2000/6/17,13318,13047.85001,12877.5317,13097.04301,13042
2000/6/18,12536,13128.89501,12928.62719,13031.18962,13085.33333
2000/6/19,13402,12951.02651,12988.70754,13000.42089,13081.33333
2000/6/20,13306,13086.31855,12977.40323,12996.90688,13336.66667
2000/6/21,13302,13152.22299,13010.07783,12991.05579,13307
2000/6/22,13313,13197.15609,13052.72137,12996.7624,13253
2000/6/23,13144,13231.90926,13096.05179,13013.55009,13106
2000/6/24,12861,13205.53648,13136.80903,13038.3006,12954.33333
2000/6/25,12858,13102.17554,13157.42727,13067.85313,12904.33333
2000/6/26,12994,13028.92288,13140.85175,13094.72537,13261.33333
2000/6/27,13932,13018.44601,13107.27309,13108.56328,13231
2000/6/28,12767,13292.51221,13080.62497,13108.17623,14226.33333
2000/6/29,15980,13134.85855,13144.19114,13099.91085,15038.33333
2000/6/30,16368,13988.40098,13141.39136,13113.19494,16601
2000/7/1,17455,14702.28069,13395.49425,13121.65386,17202.33333
2000/7/2,17784,15528.09648,13787.53018,13203.80598,17451.66667
2000/7/3,17116,16204.86754,14309.70007,13378.92324,16718
2000/7/4,15254,16478.20728,14878.25031,13658.15629,15563.66667
2000/7/5,14321,16110.94509,15358.2374,14024.1845,14472.66667
2000/7/6,13843,15573.96157,15584.04971,14424.40037,13845.66667
2000/7/7,13373,15054.6731,15581.02327,14772.29517,13185
2000/7/8,12339,14550.17117,15423.11821,15014.9136,13402
2000/7/9,14494,13886.81982,15161.2341,15137.37498,13950.33333
2000/7/10,15018,14068.97387,14778.90982,15144.53272,15078.33333
2000/7/11,15723,14353.68171,14565.92903,15034.84585,15743.66667
2000/7/12,16490,14764.4772,14502.25484,14894.1708,16361
2000/7/13,16870,15282.13404,14580.92154,14776.59601,16843
2000/7/14,17169,15758.49383,14791.28529,14717.89367,17084.33333
2000/7/15,17214,16181.64568,15081.44785,14739.91116,17245
2000/7/16,17352,16491.35198,15411.5072,14842.37217,17335.66667
2000/7/17,17441,16749.54638,15735.46063,15013.11268,16911.33333
