Time,Pressure,single,double,triple,move
2000/9/1,9991,12473.97511,12492.5925,12524.93613,11546.33333
2000/9/2,12228,11729.08258,12487.00729,12515.23304,11253.66667
2000/9/3,11542,11878.75781,12259.62987,12506.76532,11446.66667
2000/9/4,10570,11777.73046,12145.36825,12432.62468,10725
2000/9/5,10063,11415.41132,12035.07692,12346.44775,10165.66667
2000/9/6,9864,11009.68793,11849.17724,12253.0365,9977
2000/9/7,10004,10665.98155,11597.33045,12131.87872,9958.333333
2000/9/8,10007,10467.38708,11317.92578,11971.51424,10025.66667
2000/9/9,10066,10329.27096,11062.76417,11775.4377,10094
2000/9/10,10209,10250.28967,10842.71621,11561.63564,9718.333333
2000/9/11,8880,10237.90277,10664.98825,11345.95981,9886
2000/9/12,10569,9830.531939,10536.8626,11141.66834,9933
2000/9/13,10350,10052.07236,10324.9634,10960.22662,10525
2000/9/14,10656,10141.45065,10243.09609,10769.64765,10592.33333
2000/9/15,10771,10295.81546,10212.60246,10611.68219,10783
2000/9/16,10922,10438.37082,10237.56636,10491.95827,10850.33333
2000/9/17,10858,10583.45957,10297.8077,10415.64069,10772
2000/9/18,10536,10665.8217,10383.50326,10380.29079,10594.66667
2000/9/19,10390,10626.87519,10468.19879,10381.25453,12031.33333
2000/9/20,15168,10555.81263,10515.80171,10407.33781,13405.33333
2000/9/21,14658,11939.46884,10527.80499,10439.87698,16125
2000/9/22,18549,12755.02819,10951.30414,10466.25538,17573.33333
2000/9/23,19513,14493.21973,11492.42136,10611.77001,19265
2000/9/24,19733,15999.15381,12392.66087,10875.96542,19276.33333
2000/9/25,18583,17119.30767,13474.60875,11330.97405,18511
2000/9/26,17217,17558.41537,14568.01843,11974.06446,17109
2000/9/27,15527,17455.99076,15465.13751,12752.25065,15692.33333
2000/9/28,14333,16877.29353,16062.39348,13566.11671,14404.66667
2000/9/29,13354,16114.00547,16306.8635,14314.99974,13685.66667
2000/9/30,13370,15286.00383,16249.00609,14912.55887,12900.33333
2000/10/1,11977,14711.20268,15960.10541,15313.49304,12911
2000/10/2,13386,13890.94188,15585.43459,15507.47675,12903
2000/10/3,13346,13739.45931,15077.08678,15530.8641,13352.66667
2000/10/4,13326,13621.42152,14675.79854,15394.7309,13364.33333
2000/10/5,13421,13532.79506,14359.48543,15179.05119,13387
2000/10/6,13414,13499.25654,14111.47832,14933.18147,13410.66667
2000/10/7,13397,13473.67958,13927.81179,14686.67052,13400
2000/10/8,13389,13450.67571,13791.57213,14459.0129,13386.33333
2000/10/9,13373,13432.17299,13689.3032,14258.78067,13369
2000/10/10,13345,13414.4211,13612.16414,14087.93743,12956
2000/10/11,12150,13393.59477,13552.84123,13945.20544,12955.33333
2000/10/12,13371,13020.51634,13505.06729,13827.49618,12938.66667
2000/10/13,13295,13125.66144,13359.702,13730.76751,13365
2000/10/14,13429,13176.46301,13289.48983,13619.44786,13382.33333
2000/10/15,13423,13252.2241,13255.58178,13520.46045,13451.33333
2000/10/16,13502,13303.45687,13254.57448,13440.99685,13510
2000/10/17,13605,13363.01981,13269.2392,13385.07014,13615.66667
2000/10/18,13740,13435.61387,13297.37338,13350.32086,13718.66667
2000/10/19,13811,13526.92971,13338.84553,13334.43661,13834
2000/10/20,13951,13612.1508,13395.27078,13335.75929,13480.66667
2000/10/21,12680,13713.80556,13460.33479,13353.61274,13582.66667
2000/10/22,14117,13403.66389,13536.37602,13385.62935,13630.66667
2000/10/23,14095,13617.66472,13496.56238,13430.85335,14053.33333
2000/10/24,13948,13760.86531,13532.89308,13450.56606,13940.33333
2000/10/25,13778,13817.00571,13601.28475,13475.26417,13724.66667
2000/10/26,13448,13805.304,13666.00104,13513.07034,13350.33333
2000/10/27,12825,13698.1128,13707.79193,13558.94955,12688.66667
2000/10/28,11793,13436.17896,13704.88819,13603.60226,12094.33333
2000/10/29,11665,12943.22527,13624.27542,13633.98804,11634.66667
2000/10/30,11446,12559.75769,13419.96038,13631.07425,11225
2000/10/31,10564,12225.63038,13161.89957,13567.74009,11236
2000/11/1,11698,11727.14127,12881.01881,13445.98793,11382.66667
2000/11/2,11886,11718.39889,12534.85555,13276.4972,11859.66667
2000/11/3,11995,11768.67922,12289.91855,13054.0047,11783
2000/11/4,11468,11836.57546,12133.54675,12824.77886,11501.33333
2000/11/5,11041,11726.00282,12044.45536,12617.40923,11267.66667
2000/11/6,11294,11520.50197,11948.9196,12445.52307,11305
2000/11/7,11580,11452.55138,11820.39431,12296.54203,11476.66667
2000/11/8,11556,11490.78597,11710.04143,12153.69771,11597.33333
2000/11/9,11656,11510.35018,11644.26479,12020.60083,11408
2000/11/10,11012,11554.04512,11604.09041,11907.70002,11311.33333
2000/11/11,11266,11391.43159,11589.07682,11816.61713,11084.66667
2000/11/12,10976,11353.80211,11529.78325,11748.35504,12420
2000/11/13,15018,11240.46148,11476.98891,11682.7835,14754
2000/11/14,18268,12373.72303,11406.03068,11621.04513,17480.66667
2000/11/15,19156,14142.00612,11696.33839,11556.54079,19416.66667
2000/11/16,20826,15646.20429,12430.03871,11598.48007,20353
2000/11/17,21077,17200.143,13394.88838,11847.94766,20537.66667
2000/11/18,19710,18363.2001,14536.46477,12312.02988,19672.33333
2000/11/19,18230,18767.24007,15684.48537,12979.36034,17787.66667
2000/11/20,15423,18606.06805,16609.31178,13790.89785,16849.66667
2000/11/21,16896,17651.14763,17208.33866,14636.42203,16608
2000/11/22,17505,17424.60334,17341.18135,15407.99702,17451.66667
2000/11/23,17954,17448.72234,17366.20795,15987.95232,17845.33333
2000/11/24,18077,17600.30564,17390.96227,16401.42901,18043.33333
2000/11/25,18099,17743.31395,17453.76528,16698.28899,18151
2000/11/26,18277,17850.01976,17540.62988,16924.93187,18235
2000/11/27,18329,17978.11383,17633.44684,17109.64128,18304.66667
2000/11/28,18308,18083.37968,17736.84694,17266.78295,18233.66667
2000/11/29,18064,18150.76578,17840.80676,17407.80214,17323
2000/11/30,15597,18124.73605,17933.79447,17537.70353,17056
2000/12/1,17507,17366.41523,17991.07694,17656.53081,16744
2000/12/2,17128,17408.59066,17803.67843,17756.89465,17154.33333
2000/12/3,16828,17324.41346,17685.1521,17770.92978,16793.33333
2000/12/4,16424,17175.48942,17576.93051,17745.19648,16473.66667
2000/12/5,16169,16950.0426,17456.49818,17694.71669,16219
2000/12/6,16064,16715.72982,17304.56151,17623.25114,16100
2000/12/7,16067,16520.21087,17127.912,17527.64425,16135
2000/12/8,16274,16384.24761,16945.60166,17407.72457,16233.66667
2000/12/9,16360,16351.17333,16777.19545,17269.0877,15763.66667
2000/12/10,14657,16353.82133,16649.38881,17121.52002,16020.33333
2000/12/11,17044,15844.77493,16560.71857,16979.88066,16378.66667
2000/12/12,17435,16204.54245,16345.93548,16854.13203,17379.66667
2000/12/13,17660,16573.67972,16303.51757,16701.67307,17776
2000/12/14,18233,16899.5758,16384.56621,16582.22642,18198.33333
2000/12/15,18702,17299.60306,16539.06909,16522.92836,18547.66667
2000/12/16,18708,17720.32214,16767.22928,16527.77058,18785.33333
2000/12/17,18946,18016.6255,17053.15714,16599.60819,18805
2000/12/18,18761,18295.43785,17342.19765,16735.67287,18778.66667
2000/12/19,18629,18435.10649,17628.16971,16917.63031,18147.66667
2000/12/20,17053,18493.27455,17870.25074,17130.79213,17880.66667
2000/12/21,17960,18061.19218,18057.15788,17352.62971,17484.66667
2000/12/22,17441,18030.83453,18058.36817,17563.98816,17364.33333
2000/12/23,16692,17853.88417,18050.10808,17712.30217,16674.66667
2000/12/24,15891,17505.31892,17991.24091,17813.64394,15700.66667
2000/12/25,14519,17021.02324,17845.46431,17866.92303,14839
2000/12/26,14107,16270.41627,17598.13199,17860.48541,14372.66667
2000/12/27,14492,15621.39139,17199.81727,17781.77939,14418
2000/12/28,14655,15282.57397,16726.28951,17607.19075,14771.33333
2000/12/29,15167,15094.30178,16293.17485,17342.92038,14799.33333
2000/12/30,14576,15116.11125,15933.51293,17027.99672,16553.33333
2000/12/31,19917,14954.07787,15688.29242,16699.65158,18739.66667
2001/1/1,21726,16442.95451,15468.02806,16396.24383,21626
2001/1/2,23235,18027.86816,15760.50599,16117.7791,23318.66667
2001/1/3,24995,19590.00771,16440.71464,16010.59717,24583
2001/1/4,25519,21211.5054,17385.50256,16139.63241,25204.66667
2001/1/5,25100,22503.75378,18533.30341,16513.39346,24911.33333
2001/1/6,24115,23282.62764,19724.43852,17119.36644,24153.66667
2001/1/7,23246,23532.33935,20791.89526,17900.88807,23394.33333
2001/1/8,22822,23446.43755,21614.02849,18768.19023,22005
2001/1/9,19947,23259.10628,22163.7512,19621.9417,21257.33333
2001/1/10,21003,22265.4744,22492.35773,20384.48455,20048.33333
2001/1/11,19195,21886.73208,22424.29273,21016.84651,19743.66667
2001/1/12,19033,21079.21245,22263.02453,21439.08037,19073
2001/1/13,18991,20465.34872,21907.88091,21686.26362,18909
2001/1/14,18703,20023.0441,21475.12125,21752.74881,18935.66667
2001/1/15,19113,19627.03087,21039.49811,21669.46054,19078.66667
2001/1/16,19420,19472.82161,20615.75794,21480.47181,19355
2001/1/17,19532,19456.97513,20272.87704,21221.05765,19514
2001/1/18,19590,19479.48259,20028.10647,20936.60347,19302.66667
2001/1/19,18786,19512.63781,19863.5193,20664.05437,19306
2001/1/20,19542,19294.64647,19758.25486,20423.89385,19313.66667
2001/1/21,19613,19368.85253,19619.17234,20224.20215,19585.66667
2001/1/22,19602,19442.09677,19544.0764,20042.69321,19623
2001/1/23,19654,19490.06774,19513.48251,19893.10816,19643.33333
2001/1/24,19674,19539.24742,19506.45808,19779.22047,19642.33333
2001/1/25,19599,19579.67319,19516.29488,19697.39175,19702
